field_id,crop_id_1,crop_id_2,crop_id_3,crop_id_4,crop_id_5,crop_id_6,crop_id_7,crop_id_8,crop_id_9
5,0.017591914786001268,0.007368444871324611,0.03077484834488091,0.13303961462537328,0.10622104783797912,0.013710971801638076,0.08755407386323928,0.5452012732286123,0.058537810640951156
6,0.008527818994394063,0.0051589613604039715,0.03954690872183217,0.08076344599773683,0.13795403562688316,0.10690695868013594,0.04470167589047947,0.5417863762615712,0.034653818466563104
10,0.053877280373775885,0.003977670547214685,0.006247447142094158,0.09426657248832843,0.020656852283018827,0.023179052468311576,0.029577355740210046,0.717803678861564,0.05041409009548239
18,0.0034560332686325735,0.0019362665786308805,0.024094022012569806,0.013381396707266062,0.0111319677442725,0.0019390748746917546,0.05687513106854461,0.8471945798661575,0.039991527879234316
23,0.0016411411691802207,0.0010955387165668704,0.005632020998021456,0.005705141270460564,0.006618197931602169,0.0010787356738830626,0.010837547760729878,0.9535062017558886,0.01388547472366719
28,0.008180285278498173,0.00473697656149303,0.18970997289192126,0.3073746978011333,0.09636197231807651,0.004762176809260936,0.2587907319784757,0.11427420978713697,0.015808976574004045
32,0.0013491205768779344,0.0008927016448752621,0.004265358744393841,0.0053313726255321756,0.006904557447622395,0.0008888921418636537,0.006378487556030851,0.9405019424880044,0.03348756677479958
35,0.0016674217618057646,0.0012127243948316113,0.007024832639485417,0.009791355881539364,0.006213907189668669,0.0012075011942109277,0.008494993518765785,0.5501803984143098,0.41420686500538273
43,0.01323952890692212,0.004749043501001043,0.07509323302223633,0.03946712852090036,0.06295672035751011,0.004773726004118307,0.5850804228610211,0.20357269706423156,0.01106749976205908
44,0.007077462349161568,0.003956171451279333,0.16264321578320273,0.0689395177093184,0.1395373118536698,0.00396978962431549,0.37818842912415573,0.2070408866606512,0.028647215444245765
45,0.003900504680782201,0.0024282368484319122,0.15785273075738568,0.044917694527888685,0.038526831434269125,0.002440824320280605,0.6820483680938992,0.05216358966451106,0.015721219672551304
48,0.011842060714496618,0.006817366670493097,0.04677150879036418,0.19698104590351875,0.13146471821534697,0.006834646049684345,0.13565227890390685,0.4452043324672893,0.018432042284899766
