field_id,crop_id_1,crop_id_2,crop_id_3,crop_id_4,crop_id_5,crop_id_6,crop_id_7,crop_id_8,crop_id_9
3399,0.003310538093727543,0.0015628757495152537,0.0018908896835535208,0.016082577071749704,0.0036428689332168355,0.9539575110021175,0.0018049914613604645,0.013992655935659981,0.003755092069099231
3605,0.004949168993284385,0.0031317654781293294,0.004271020349975571,0.017029747972022974,0.005676476945417609,0.010997777227608614,0.008093423759068737,0.9385002881944341,0.007350331080058648
5,0.0016071148153374629,0.001315599818523132,0.0013810851290331017,0.001945284749953499,0.0018601151751037389,0.004425145008567396,0.0015489669142424965,0.9839033051216632,0.0020133832675758552
6,0.0022220399802368855,0.0017391076506478472,0.0017843109910938842,0.0021654362880535074,0.0034119506695862445,0.0018683796206655113,0.0020171337155511643,0.9794926776685265,0.005298963415638285
3604,0.008458611345997248,0.0061512354076825775,0.00816771249505293,0.05806756445795011,0.009692736069255033,0.8536207445759082,0.029070534559264716,0.019009120469339186,0.007761740619550153
10,0.0028054751555783813,0.0018560296311429835,0.0018749137010846016,0.002191254712333662,0.0021847828738872466,0.002638843826664772,0.0020267319127977553,0.9818919324851058,0.0025300357014048304
2173,0.003693418808922629,0.003312305496613878,0.004574751613558472,0.003866042991591163,0.005308358012972014,0.005122388126656523,0.004177165880784919,0.9504860911699865,0.019459477898913728
35,0.001893341761970615,0.0018928315441563853,0.002353205466214832,0.001979421421508072,0.0024532632450571727,0.002000826801737203,0.002335442070018953,0.9810423104089973,0.0040493572803395024
23,0.001310105186557409,0.0012106296378105413,0.001438980198888466,0.0012597082586542233,0.0017254565753574323,0.0015080313741736683,0.0013224266377433885,0.9879660826784492,0.0022585794523655106
3404,0.004252026305006423,0.0020571309952395265,0.005545360046287182,0.0031852890338093694,0.005259268992150704,0.9580815901790244,0.012944954827405266,0.005820502976400975,0.0028538766446761545
18,0.0014165419448006714,0.001318430302839059,0.0015445263203692319,0.0013871265156094837,0.0013749209670756498,0.0015559456527679887,0.0015044818156598316,0.9872385179729971,0.002659508507881051
32,0.0012068168643910178,0.001215341805776534,0.0012428214133561046,0.001240848686291487,0.0013004683312203512,0.0012903259991821389,0.0013530615721074665,0.9838242591498271,0.007326056177847804
3411,0.006375598913435765,0.0063487921995572065,0.014045170877319539,0.012631270430000995,0.008065180550344235,0.8466330077904219,0.04448854015020779,0.05409295466510761,0.007319484423604872
358,0.001787289982738126,0.0015449762668264646,0.002133942182905559,0.002967275924141293,0.0018655813865906276,0.0034102094512787964,0.0026000166817374075,0.9800209603758833,0.003669747747898536
366,0.0015534627129791883,0.001344362028452652,0.00546457746537011,0.9807346561594256,0.0019677921942194993,0.0016844088032393926,0.0026688849814274726,0.003164410569499025,0.001417445085386965
3401,0.005182971471633998,0.00425438974668978,0.010802266616336967,0.057721009058291285,0.0073844362604504115,0.05005506638933043,0.8391935105986303,0.020003899518651475,0.005402450339985136
54,0.0028885638371024367,0.0027984129474304294,0.8936419116949844,0.0036863381191411158,0.002993918611461987,0.006843199418120618,0.036809489925003484,0.04732877806693859,0.0030093873798170538
3406,0.0023251975639353773,0.0022065262072525865,0.004420482318516405,0.0061945583624374604,0.003738651733015889,0.9516756424395441,0.015649636224568803,0.011131358589109472,0.002657946561619976
28,0.0021202242340209614,0.001999175180350373,0.9456519074115071,0.0029866783785380715,0.003277169390027193,0.0051655161082904,0.020724747088072117,0.015558116769637885,0.0025164654395560377
45,0.003153927651778818,0.002543511600252827,0.0049675100123693664,0.005443624068452407,0.0043638296637871325,0.006358664136717635,0.9648703886237748,0.005570467434103677,0.002728076808763433
43,0.003238807152290263,0.002310532301943647,0.009191382753316829,0.008314446203624978,0.002605759254538785,0.0059370356860275995,0.9421678754923839,0.022615697881131738,0.0036184632747423844
44,0.002320369803338973,0.001969595682482755,0.002769700219254361,0.0025980852925688255,0.00227182850846313,0.023105956013170895,0.9568131947248953,0.005576265633113865,0.002575004122711812
61,0.001520641133254478,0.0013102700547290924,0.9619100186709965,0.0025094280877856054,0.0020576801895068136,0.001528122512234099,0.021305972043017596,0.0064138310614691,0.001444036247006695
69,0.006166773895003961,0.011017913728199706,0.012527435198466432,0.03884853095048416,0.0059953827301688955,0.06657519037795516,0.06293468833061956,0.7889935901557162,0.0069404946333858795
3410,0.006941936946523737,0.005448254730841589,0.008120657912100867,0.012851035072539402,0.021301114843221478,0.8914744343417939,0.02846058193055348,0.01950075291292044,0.005901231309505259
57,0.0019453499286485483,0.0023418835270127528,0.0038150066880729334,0.0017380540516376648,0.0021435656584791684,0.0019699669683221842,0.0019100431479959542,0.981915427175161,0.002220702854669896
87,0.0016849169365687475,0.0013695001781568559,0.0028659734319259715,0.9734716674678586,0.0015430434140707675,0.0022678835112155396,0.011585723310195412,0.0032973057945421824,0.0019139859554657714
53,0.007121159294821593,0.005715691515092043,0.8357095618305692,0.059786360544400036,0.011237631914311583,0.008674123547329328,0.032372645950200396,0.029493036655106313,0.009889788748169452
48,0.010145148980346004,0.006006254826478691,0.01871749501894265,0.03220058995558469,0.013432124719139913,0.013777456970411708,0.866348996005652,0.02434472250289167,0.01502721102055281
63,0.011084685160907345,0.004782725644846062,0.007735468719321373,0.10465701800247089,0.01053578609911763,0.007643524469549446,0.8103847812284641,0.037291582648153236,0.005884428027169847
86,0.004527635542219711,0.004468996780608158,0.011952430377047962,0.9209901369387888,0.004720309633360079,0.0048721183949508255,0.018863188311761293,0.021227057901063242,0.008378126120199864
79,0.007664088433028918,0.0034894937651117727,0.015115396390116094,0.007197454394681023,0.8772958519514901,0.008392167869023644,0.006920951323299726,0.06883817792424642,0.0050864179490021895
88,0.022602331054828898,0.0030445835890121013,0.01110727151833471,0.8815252761294042,0.010417477637203609,0.0087193378053685,0.052009779578279236,0.006841233876976795,0.0037327088105917517
72,0.005970957660592567,0.005126007071090938,0.007469552079980038,0.008767943512095549,0.028268538735453055,0.007807183604166177,0.006464462713645973,0.9220501397324329,0.008075214890542888
80,0.002165312558499595,0.001926911046987859,0.004627930616966912,0.0035721456598549767,0.9627230420054006,0.005111309397076582,0.003068513195616383,0.01363354786886504,0.0031712876507320846
70,0.0012800241495744863,0.0012260307238805667,0.003758519106416098,0.0012804044327992554,0.0016056622870629725,0.001294813674427161,0.0018822731602164912,0.986145441167933,0.0015268312976898261
92,0.002591720437343115,0.0013751191826947282,0.0015343994056772762,0.9569019611268786,0.0016901847880961029,0.0018555288258119123,0.027580423765786746,0.004854218952224828,0.0016164435154867338
89,0.0011059371044230368,0.0010736224497303285,0.001212887748433915,0.9904595104621211,0.0009535320934654731,0.0013515166518236678,0.0011540126009998949,0.0014628826336491485,0.0012260982553532395
90,0.0009337424946478171,0.0009276976362125509,0.0010697968393559916,0.9906847913034138,0.0012109995799796612,0.0011040684471808984,0.0013707391167493022,0.0013747098972853745,0.0013234546851746982
100,0.9514850877739307,0.0018360700785269204,0.007295073103906306,0.002896848558472957,0.00438896572790673,0.003332191059674489,0.002286683654766534,0.02430507827187772,0.002174001770937564
108,0.0017595540258369966,0.001374273928775968,0.0017441952330442248,0.9847645557513722,0.0017856110913909067,0.0019494120013994545,0.0023788829047660482,0.001939942478239025,0.002303572585175324
105,0.002198752379708772,0.0016394960300232092,0.0023822716118078752,0.9808600896696723,0.0017896091343770767,0.003141750945080931,0.0030644468853459994,0.0022217254969242963,0.002701857847059593
101,0.0023716713059483657,0.0019300538299635453,0.950780472312367,0.004261264053816805,0.002915587698550139,0.0022146678394470093,0.02952788109284608,0.003878309356436375,0.002120092510624717
249,0.9854067918765592,0.000866226070391243,0.0013036091073586747,0.0010528912189238342,0.0010821285686888609,0.001068517186348363,0.0009852863560127795,0.00636258748510874,0.0018719621306082996
99,0.01892298872870451,0.003944676763600751,0.005957652184053406,0.0051041380384656615,0.0064177710345419995,0.004129136048886704,0.004981108803251171,0.9443722345812974,0.006170293817198442
3427,0.0033363791791022487,0.0019327031810451797,0.005558951907224121,0.005950172954981164,0.0039048958531778494,0.0282973655792067,0.9386377647236778,0.00918626748190683,0.003195499139678013
264,0.00333768468082803,0.0021929377668942064,0.0030118836502695417,0.9676859626901866,0.0030000238086190095,0.004786827309662823,0.007573589089907832,0.005598229863244947,0.002812861140387038
261,0.006666116905362886,0.006118657923577444,0.018300440553470385,0.8591450753550373,0.018175428767684427,0.007625586656513921,0.02333201895862402,0.05373407364216214,0.006902601237567401
113,0.0014520288422153174,0.0010335636037907354,0.0017240515997764751,0.9885070862265898,0.0013344556124561897,0.0015647554294272888,0.001291795791031609,0.001515919053240445,0.0015763438414721353
115,0.0012880180348259485,0.0009289922004063533,0.001466598492703285,0.9899925747444689,0.001002431943342606,0.0012445758711889735,0.0011073332600765675,0.0013489621715114287,0.0016205132814760828
125,0.004889134001636407,0.004102562478193416,0.009107634923987688,0.01584272186877091,0.0067594092493920505,0.030193950447108747,0.9128448242900141,0.010578819115472945,0.005680943625423679
285,0.009247000577753751,0.008449571696400118,0.016126283148324132,0.04021914949050358,0.013129247989462453,0.030308714758608024,0.8077083359582291,0.06059616656406025,0.014215529816658502
121,0.007638264424676722,0.0037844588706867134,0.004798281619861344,0.004794028940665224,0.0072813601465595455,0.004103642575489595,0.009302216970841397,0.9524289058038069,0.0058688406474125465
126,0.0024151803973295693,0.0018491818594073008,0.0035013324840008995,0.0020117363827767,0.007292566694739697,0.017526792908355692,0.9540822883748895,0.008882168059413595,0.002438752839086948
120,0.0022100835236002346,0.0019214727541041747,0.0019465791695278008,0.0020093018630124608,0.005574902716148834,0.0019832010125548274,0.0022311882455321786,0.9778664947710252,0.004256775944494298
118,0.0026757988212441834,0.0021059562038398716,0.002341006878362422,0.002162018377567311,0.007826229347299792,0.0023907554811492663,0.0027659518228463145,0.9742185791572551,0.0035137039104358517
3431,0.004271133184894707,0.003919539594543846,0.00489979676205954,0.004445370908412186,0.007836906222945462,0.8006745950157502,0.14145786961836435,0.028016291352075246,0.0044784973409544284
123,0.0021755951416576025,0.001911492520028715,0.002358206177293559,0.001862559965505571,0.0022973813523078017,0.0021193616380576763,0.0025799964103454184,0.9819832894096362,0.002712117385167502
135,0.002715481964315566,0.0007971746495145157,0.0020550120548858434,0.0010552316022218624,0.9861080884897261,0.001028350214257866,0.001567121842469867,0.0034982052221819264,0.0011753339604264716
133,0.0012260799750892875,0.0009562145750026341,0.0014694495908362884,0.001133808118384089,0.9838103658789253,0.0014738583301444664,0.0012741715942311208,0.007513373720081269,0.0011426782173054836
304,0.0035481322910130065,0.0019342909764706545,0.0021181044819949886,0.0020091636851837158,0.9024020032689927,0.0025948045630273292,0.004389147047747447,0.07851702772524485,0.0024873259603252077
132,0.0010751822054021513,0.0009180152083892701,0.0020567917512487035,0.0011145293885548159,0.976539948885519,0.0010860711579114678,0.0014296875623907598,0.014708282247137723,0.0010714915934460498
306,0.0017625871885410705,0.0014649608654135691,0.003175895367135808,0.9824416351327502,0.002335197666122886,0.002002110256966081,0.002474508478391825,0.002336072880561961,0.002007032164116435
320,0.0018338853376721033,0.0018479230558075758,0.003096558546296984,0.00957002752215433,0.004312824336680775,0.004352239427055367,0.9696362531389183,0.003099180269520743,0.002251108365893755
156,0.0018948337119917948,0.0015330166286274115,0.002149977594287332,0.9737930409258321,0.0027775541158444176,0.0016081509419206654,0.004350595021610706,0.010259924638484587,0.0016329064214010063
155,0.0014139019716640751,0.0013853422669236933,0.003643016582525449,0.0019119865496539919,0.0016690386883407285,0.012734291912421111,0.9702283176776194,0.0054883727037065705,0.0015257316471449572
159,0.0044111151154673485,0.0020462437851177,0.0029879841108810122,0.002311198902840263,0.002857691230380344,0.002616833136683786,0.0023596559748161263,0.9768656545476789,0.0035436231961346147
3415,0.003254727829861842,0.003038215266639574,0.0031076484377422988,0.003878325925766913,0.0050698526268081875,0.9661253418863526,0.004277513760940029,0.0071968848390380966,0.004051489426850523
3418,0.002395147130888791,0.002352517924957946,0.013224586325306376,0.0025094467068486107,0.002407205903439676,0.8974789942875107,0.01985634657146428,0.05570390561808885,0.004071849531494802
3422,0.002253171758143396,0.002050196394531139,0.0024344658584218508,0.003447725864024711,0.0020887655036668407,0.932434240272982,0.008895992623587987,0.04333024802063079,0.003065193704011288
3413,0.0017218482910963378,0.0015495662031527544,0.002755444004565007,0.035901471023040275,0.001854419094071797,0.8984635772237484,0.048510794729441205,0.007123658870108331,0.0021192205607760005
167,0.0023104451869866128,0.001909565523700931,0.0027268924032676466,0.004105391402585073,0.001901360973790488,0.002793687622094107,0.0021852934520354673,0.9789761976667974,0.0030911657687420833
203,0.0010768857846661913,0.0009449754037021397,0.002442177641585034,0.0015950162289740403,0.9826519258335001,0.0017538659549832488,0.003039971634090023,0.005238386151614827,0.001256795366884423
207,0.00594921580060392,0.0045303638650388165,0.014738349507217032,0.9087123784136284,0.010832944840550958,0.008265393506256215,0.025689976969659484,0.013991026804611855,0.007290350292433433
158,0.002367794301650075,0.0018325901675113867,0.0026348308078746416,0.002108020630022383,0.0018749640753695403,0.002835222659101539,0.002194555497233892,0.9815912927507954,0.002560729110441183
3414,0.00323694526476528,0.0028235411738989926,0.003527298927751712,0.014464723535708825,0.0057664931388897766,0.013948889843610063,0.9454578074452216,0.007354914972016802,0.0034193856981371267
201,0.003684247664042233,0.0033874830012667802,0.011740022613264648,0.0036985999507662503,0.007768520434029365,0.0074280958451210235,0.9451936348788208,0.01328200398577375,0.0038173916269152435
172,0.0015829612585782655,0.0046641387816203335,0.004479804276756077,0.002438873328481117,0.008584833545099875,0.004568345308833121,0.9699473838111791,0.0022352237720600337,0.0014984359173921414
197,0.0017813795299764055,0.0016469603952781059,0.008745407406412673,0.002419099734892013,0.00216956393732579,0.005874481354719078,0.9716890136164325,0.003937649485265533,0.0017364445396979159
220,0.014572851867135176,0.0033933233581862135,0.8982460547870902,0.005048540211922998,0.039488263223175106,0.007737264148111229,0.020743963365649067,0.007121918345924019,0.003647820692806029
176,0.001805899641386632,0.0011217462636967514,0.00512927685328756,0.0015680386751928796,0.003041429678709899,0.0020908995748183928,0.9821746661073743,0.0018222583302443726,0.0012457848752892885
177,0.005159376529741787,0.003961572529099532,0.007125853275824654,0.0050711219069589225,0.004862514241337359,0.014640708821852576,0.9135067887708469,0.04170552267526629,0.003966541249071886
3584,0.0017157057104978833,0.0015824979346858586,0.0019532018000166895,0.003543729547023207,0.0033561058268995222,0.903905584433181,0.07633569301917596,0.0051815876688103115,0.002425894059709398
